0.158,683.0483697
0.159,682.021334
0.16,680.9655551
0.161,679.8811997
0.162,678.768439
0.163,677.6274488
0.164,676.4584092
0.165,675.2615048
0.166,674.0369246
0.167,672.784862
0.168,671.5055147
0.169,670.1990848
0.17,668.8657785
0.171,667.5058064
0.172,666.1193832
0.173,664.7067279
0.174,663.2680635
0.175,661.8036172
0.176,660.3136204
0.177,658.7983082
0.178,657.2579199
0.179,655.6926988
0.18,654.1028921
0.181,652.4887508
0.182,650.8505298
0.183,649.1884878
0.184,647.5028873
0.185,645.7939943
0.186,644.0620789
0.187,642.3074144
0.188,640.5302779
0.189,638.7309502
0.19,636.9097152
0.191,635.0668607
0.192,633.2026775
0.193,631.3174602
0.194,629.4115063
0.195,627.4851169
0.196,625.5385962
0.197,623.5722514
0.198,621.5863933
0.199,619.5813352
0.2,617.5573939
0.201,615.514889
0.202,613.454143
0.203,611.3754812
0.204,609.2792321
0.205,607.1657264
0.206,605.0352981
0.207,602.8882836
0.208,600.7250218
0.209,598.5458544
0.21,596.3511255
0.211,594.1411816
0.212,591.9163718
0.213,589.6770474
0.214,587.4235619
0.215,585.1562713
0.216,582.8755335
0.217,580.5817088
0.218,578.2751592
0.219,575.9562492
0.22,573.6253448
0.221,571.2828141
0.222,568.929027
0.223,566.5643553
0.224,564.1891723
0.225,561.8038531
0.226,559.4087744
0.227,557.0043144
0.228,554.5908527
0.229,552.1687706
0.23,549.7384504
0.231,547.3002759
0.232,544.8546322
0.233,542.4019054
0.234,539.9424828
0.235,537.476753
0.236,535.0051051
0.237,532.5279295
0.238,530.0456173
0.239,527.5585607
0.24,525.0671522
0.241,522.5717853
0.242,520.0728541
0.243,517.5707532
0.244,515.0658776
0.245,512.558623
0.246,510.0493852
0.247,507.5385605
0.248,505.0265454
0.249,502.5137365
0.25,500.0005307
0.251,497.4873248
0.252,494.9745157
0.253,492.4625002
0.254,489.9516749
0.255,487.4424364
0.256,484.9351808
0.257,482.4303042
0.258,479.928202
0.259,477.4292693
0.26,474.9339009
0.261,472.4424906
0.262,469.9554321
0.263,467.4731178
0.264,464.99594
0.265,462.5242897
0.266,460.0585572
0.267,457.5991319
0.268,455.1464022
0.269,452.7007554
0.27,450.2625777
0.271,447.8322541
0.272,445.4101684
0.273,442.996703
0.274,440.5922391
0.275,438.1971563
0.276,435.811833
0.277,433.4366456
0.278,431.0719694
0.279,428.7181776
0.28,426.3756421
0.281,424.0447327
0.282,421.7258175
0.283,419.4192627
0.284,417.1254325
0.285,414.8446891
0.286,412.5773927
0.287,410.3239014
0.288,408.0845709
0.289,405.8597549
0.29,403.6498047
0.291,401.4550693
0.292,399.2758952
0.293,397.1126266
0.294,394.9656051
0.295,392.8351698
0.296,390.7216569
0.297,388.6254004
0.298,386.5467312
0.299,384.4859775
0.3,382.4434648
0.301,380.4195156
0.302,378.4144495
0.303,376.4285831
0.304,374.4622301
0.305,372.5157009
0.306,370.589303
0.307,368.6833404
0.308,366.7981142
0.309,364.9339222
0.31,363.0910585
0.311,361.2698144
0.312,359.4704773
0.313,357.6933314
0.314,355.9386574
0.315,354.2067323
0.316,352.4978296
0.317,350.8122191
0.318,349.1501671
0.319,347.511936
0.32,345.8977845
0.321,344.3079674
0.322,342.7427359
0.323,341.2023371
0.324,339.6870143
0.325,338.1970067
0.326,336.7325496
0.327,335.2938743
0.328,333.8812079
0.329,332.4947736
0.33,331.1347903
0.331,329.8014727
0.332,328.4950313
0.333,327.2156726
0.334,325.9635984
0.335,324.7390066
0.336,323.5420905
0.337,322.373039
0.338,321.2320369
0.339,320.1192643
0.34,319.0348968
0.341,317.9791058
0.342,316.952058
0.343,315.9539155
0.344,314.984836
0.345,314.0449724
0.346,313.1344733
0.347,312.2534823
0.348,311.4021387
0.349,310.5805768
0.35,309.7889263
0.351,309.0273124
0.352,308.2958552
0.353,307.5946702
0.354,306.9238683
0.355,306.2835552
0.356,305.6738322
0.357,305.0947954
0.358,304.5465364
0.359,304.0291417
0.36,303.5426931
0.361,303.0872672
0.362,302.6629361
0.363,302.2697668
0.364,301.9078213
0.365,301.5771569
0.366,301.2778256
0.367,301.0098748
0.368,300.7733468
0.369,300.568279
0.37,300.3947036
0.371,300.2526483
0.372,300.1421352
0.373,300.063182
0.374,300.0158011
0.375,300
0.376,300.0157811
0.377,300.063142
0.378,300.1420752
0.379,300.2525683
0.38,300.3946037
0.381,300.568159
0.382,300.7732069
0.383,301.009715
0.384,301.2776459
0.385,301.5769573
0.386,301.907602
0.387,302.2695276
0.388,302.6626772
0.389,303.0869886
0.39,303.5423947
0.391,304.0288238
0.392,304.5461989
0.393,305.0944383
0.394,305.6734556
0.395,306.2831592
0.396,306.923453
0.397,307.5942356
0.398,308.2954014
0.399,309.0268395
0.4,309.7884343
0.401,310.5800658
0.402,311.4016088
0.403,312.2529336
0.404,313.1339058
0.405,314.0443863
0.406,314.9842313
0.407,315.9532924
0.408,316.9514165
0.409,317.9784461
0.41,319.0342189
0.411,320.1185683
0.412,321.231323
0.413,322.3723073
0.414,323.541341
0.415,324.7382396
0.416,325.9628139
0.417,327.2148707
0.418,328.4942123
0.419,329.8006365
0.42,331.1339372
0.421,332.4939037
0.422,333.8803213
0.423,335.2929711
0.424,336.73163
0.425,338.1960708
0.426,339.6860623
0.427,341.2013692
0.428,342.7417522
0.429,344.306968
0.43,345.8967696
0.431,347.5109058
0.432,349.1491217
0.433,350.8111587
0.434,352.4967543
0.435,354.2056424
0.436,355.937553
0.437,357.6922127
0.438,359.4693444
0.439,361.2686676
0.44,363.0898979
0.441,364.9327479
0.442,366.7969266
0.443,368.6821395
0.444,370.588089
0.445,372.5144742
0.446,374.4609907
0.447,376.4273313
0.448,378.4131853
0.449,380.4182394
0.45,382.4421767
0.451,384.4846777
0.452,386.54542
0.453,388.624078
0.454,390.7203235
0.455,392.8338255
0.456,394.9642502
0.457,397.1112613
0.458,399.2745197
0.459,401.4536838
0.46,403.6484094
0.461,405.8583501
0.462,408.0831568
0.463,410.3224782
0.464,412.5759607
0.465,414.8432485
0.466,417.1239835
0.467,419.4178055
0.468,421.7243524
0.469,424.0432599
0.47,426.3741618
0.471,428.71669
0.472,431.0704748
0.473,433.4351442
0.474,435.810325
0.475,438.1956421
0.476,440.5907188
0.477,442.9951769
0.478,445.4086367
0.479,447.8307171
0.48,450.2610356
0.481,452.6992085
0.482,455.1448507
0.483,457.597576
0.484,460.0569971
0.485,462.5227257
0.486,464.9943724
0.487,467.4715469
0.488,469.953858
0.489,472.4409137
0.49,474.9323213
0.491,477.4276874
0.492,479.9266179
0.493,482.4287182
0.494,484.9335932
0.495,487.4408473
0.496,489.9500847
0.497,492.4609091
0.498,494.9729241
0.499,497.4857328
0.5,499.9989386
0.501,502.5121445
0.502,505.0249537
0.503,507.5369695
0.504,510.0477951
0.505,512.557034
0.506,515.06429
0.507,517.5691672
0.508,520.07127
0.509,522.5702033
0.51,525.0655726
0.511,527.5569837
0.512,530.0440432
0.513,532.5263585
0.514,535.0035375
0.515,537.475189
0.516,539.9409228
0.517,542.4003494
0.518,544.8530806
0.519,547.2987289
0.52,549.7369082
0.521,552.1672335
0.522,554.589321
0.523,557.0027883
0.524,559.4072541
0.525,561.8023389
0.526,564.1876644
0.527,566.5628539
0.528,568.9275324
0.529,571.2813265
0.53,573.6238644
0.531,575.9547763
0.532,578.2736941
0.533,580.5802516
0.534,582.8740845
0.535,585.1548307
0.536,587.4221299
0.537,589.6756243
0.538,591.9149578
0.539,594.1397769
0.54,596.3497303
0.541,598.5444689
0.542,600.7236463
0.543,602.8869183
0.544,605.0339432
0.545,607.1643821
0.546,609.2778986
0.547,611.3741588
0.548,613.4528318
0.549,615.5135893
0.55,617.5561059
0.551,619.580059
0.552,621.5851291
0.553,623.5709996
0.554,625.5373567
0.555,627.4838901
0.556,629.4102924
0.557,631.3162593
0.558,633.2014899
0.559,635.0656864
0.56,636.9085546
0.561,638.7298033
0.562,640.5291451
0.563,642.3062956
0.564,644.0609745
0.565,645.7929044
0.566,647.501812
0.567,649.1874274
0.568,650.8494844
0.569,652.4877206
0.57,654.1018772
0.571,655.6916994
0.572,657.2569362
0.573,658.7973402
0.574,660.3126684
0.575,661.8026814
0.576,663.2671439
0.577,664.7058247
0.578,666.1184965
0.579,667.5049364
0.58,668.8649254
0.581,670.1982486
0.582,671.5046956
0.583,672.7840601
0.584,674.0361401
0.585,675.2607377
0.586,676.4576597
0.587,677.6267171
0.588,678.7677251
0.589,679.8805038
0.59,680.9648772
0.591,682.0206743
0.592,683.0477282
0.593,684.0458768
0.594,685.0149625
0.595,685.9548322
0.596,686.8653375
0.597,687.7463347
0.598,688.5976847
0.599,689.4192529
0.6,690.2109097
0.601,690.97253
0.602,691.7039936
0.603,692.4051849
0.604,693.0759933
0.605,693.7163128
0.606,694.3260423
0.607,694.9050856
0.608,695.4533511
0.609,695.9707523
0.61,696.4572075
0.611,696.9126399
0.612,697.3369775
0.613,697.7301535
0.614,698.0921055
0.615,698.4227766
0.616,698.7221145
0.617,698.9900719
0.618,699.2266066
0.619,699.4316811
0.62,699.605263
0.621,699.7473251
0.622,699.8578448
0.623,699.9368046
0.624,699.9841922
0.625,700
0.626,699.9842255
0.627,699.9368713
0.628,699.8579448
0.629,699.7474584
0.63,699.6054297
0.631,699.431881
0.632,699.2268397
0.633,698.9903383
0.634,698.722414
0.635,698.4231092
0.636,698.0924712
0.637,697.7305521
0.638,697.3374091
0.639,696.9131043
0.64,696.4577047
0.641,695.9712822
0.642,695.4539137
0.643,694.9056807
0.644,694.3266699
0.645,693.7169727
0.646,693.0766855
0.647,692.4059092
0.648,691.7047499
0.649,690.9733182
0.65,690.2117297
0.651,689.4201045
0.652,688.5985678
0.653,687.7472493
0.654,686.8662833
0.655,685.955809
0.656,685.0159702
0.657,684.0469153
0.658,683.0487973
0.659,682.0217738
0.66,680.966007
0.661,679.8816637
0.662,678.768915
0.663,677.6279366
0.664,676.4589088
0.665,675.2620161
0.666,674.0374476
0.667,672.7853965
0.668,671.5060608
0.669,670.1996422
0.67,668.8663472
0.671,667.5063863
0.672,666.1199743
0.673,664.70733
0.674,663.2686765
0.675,661.8042411
0.676,660.314255
0.677,658.7989534
0.678,657.2585757
0.679,655.6933651
0.68,654.1035687
0.681,652.4894376
0.682,650.8512267
0.683,649.1891947
0.684,647.5036041
0.685,645.7947209
0.686,644.0628151
0.687,642.3081602
0.688,640.5310332
0.689,638.7317147
0.69,636.910489
0.691,635.0676435
0.692,633.2034693
0.693,631.3182608
0.694,629.4123156
0.695,627.4859348
0.696,625.5394224
0.697,623.573086
0.698,621.587236
0.699,619.582186
0.7,617.5582527
0.701,615.5157555
0.702,613.4550171
0.703,611.3763629
0.704,609.280121
0.705,607.1666226
0.706,605.0362014
0.707,602.8891938
0.708,600.7259388
0.709,598.546778
0.71,596.3520556
0.711,594.1421181
0.712,591.9173145
0.713,589.6779961
0.714,587.4245166
0.715,585.1572317
0.716,582.8764995
0.717,580.5826802
0.718,578.276136
0.719,575.9572311
0.72,573.6263317
0.721,571.2838058
0.722,568.9300234
0.723,566.5653562
0.724,564.1901776
0.725,561.8048626
0.726,559.409788
0.727,557.0053318
0.728,554.5918739
0.729,552.1697953
0.73,549.7394784
0.731,547.3013072
0.732,544.8556665
0.733,542.4029427
0.734,539.9435229
0.735,537.4777956
0.736,535.0061501
0.737,532.5289768
0.738,530.0466667
0.739,527.559612
0.74,525.0682053
0.741,522.57284
0.742,520.0739102
0.743,517.5718105
0.744,515.066936
0.745,512.5596823
0.746,510.0504453
0.747,507.5396212
0.748,505.0276065
0.749,502.5147979
0.75,500.0015922
0.751,497.4883862
0.752,494.9755768
0.753,492.4635609
0.754,489.952735
0.755,487.4434957
0.756,484.9362392
0.757,482.4313615
0.758,479.929258
0.759,477.430324
0.76,474.9349539
0.761,472.443542
0.762,469.9564814
0.763,467.4741651
0.764,464.996985
0.765,462.5253323
0.766,460.0595973
0.767,457.6001692
0.768,455.1474366
0.769,452.7017868
0.77,450.2636058
0.771,447.8332788
0.772,445.4111895
0.773,442.9977204
0.774,440.5932526
0.775,438.1981658
0.776,435.8128382
0.777,433.4376465
0.778,431.0729658
0.779,428.7191694
0.78,426.376629
0.781,424.0457146
0.782,421.7267943
0.783,419.4202342
0.784,417.1263985
0.785,414.8456495
0.786,412.5783474
0.787,410.3248501
0.788,408.0855136
0.789,405.8606914
0.79,403.6507348
0.791,401.4559929
0.792,399.2768122
0.793,397.1135368
0.794,394.9665084
0.795,392.836066
0.796,390.7225459
0.797,388.626282
0.798,386.5476053
0.799,384.486844
0.8,382.4443235
0.801,380.4203664
0.802,378.4152923
0.803,376.4294177
0.804,374.4630564
0.805,372.5165188
0.806,370.5901123
0.807,368.684141
0.808,366.798906
0.809,364.934705
0.81,363.0918323
0.811,361.270579
0.812,359.4712326
0.813,357.6940773
0.814,355.9393937
0.815,354.2074589
0.816,352.4985464
0.817,350.812926
0.818,349.150864
0.819,347.5126228
0.82,345.898461
0.821,344.3086337
0.822,342.7433917
0.823,341.2029824
0.824,339.6876489
0.825,338.1976306
0.826,336.7331626
0.827,335.2944764
0.828,333.881799
0.829,332.4953536
0.83,331.135359
0.831,329.8020301
0.832,328.4955774
0.833,327.2162072
0.834,325.9641214
0.835,324.739518
0.836,323.5425901
0.837,322.3735268
0.838,321.2325128
0.839,320.1197282
0.84,319.0353488
0.841,317.9795457
0.842,316.9524857
0.843,315.9543309
0.844,314.9852391
0.845,314.0453632
0.846,313.1348516
0.847,312.2538482
0.848,311.402492
0.849,310.5809175
0.85,309.7892544
0.851,309.0276277
0.852,308.2961577
0.853,307.59496
0.854,306.9241451
0.855,306.2838192
0.856,305.6740832
0.857,305.0950335
0.858,304.5467614
0.859,304.0293537
0.86,303.542892
0.861,303.087453
0.862,302.6631088
0.863,302.2699263
0.864,301.9079676
0.865,301.5772899
0.866,301.2779454
0.867,301.0099813
0.868,300.7734401
0.869,300.5683589
0.87,300.3947703
0.871,300.2527016
0.872,300.1421753
0.873,300.0632087
0.874,300.0158145
0.875,300
0.876,300.0157678
0.877,300.0631154
0.878,300.1420352
0.879,300.2525149
0.88,300.394537
0.881,300.5680791
0.882,300.7731137
0.883,301.0096085
0.884,301.2775261
0.885,301.5768243
0.886,301.9074557
0.887,302.2693682
0.888,302.6625046
0.889,303.0868028
0.89,303.5421958
0.891,304.0286118
0.892,304.5459738
0.893,305.0942003
0.894,305.6732046
0.895,306.2828953
0.896,306.9231761
0.897,307.5939459
0.898,308.2950989
0.899,309.0265242
0.9,309.7881063
0.901,310.5797251
0.902,311.4012555
0.903,312.2525678
0.904,313.1335275
0.905,314.0439956
0.906,314.9838282
0.907,315.952877
0.908,316.9509889
0.909,317.9780063
0.91,319.033767
0.911,320.1181043
0.912,321.2308471
0.913,322.3718195
0.914,323.5408414
0.915,324.7377282
0.916,325.9622909
0.917,327.2143362
0.918,328.4936662
0.919,329.8000791
0.92,331.1333684
0.921,332.4933237
0.922,333.8797302
0.923,335.292369
0.924,336.7310169
0.925,338.1954469
0.926,339.6854277
0.927,341.2007239
0.928,342.7410964
0.929,344.3063018
0.93,345.896093
0.931,347.510219
0.932,349.1484248
0.933,350.8104518
0.934,352.4960375
0.935,354.2049158
0.936,355.9368167
0.937,357.6914669
0.938,359.4685892
0.939,361.267903
0.94,363.0891242
0.941,364.9319651
0.942,366.7961348
0.943,368.6813389
0.944,370.5872798
0.945,372.5136563
0.946,374.4601644
0.947,376.4264967
0.948,378.4123426
0.949,380.4173886
0.95,382.441318
0.951,384.4838113
0.952,386.5445458
0.953,388.6231963
0.954,390.7194345
0.955,392.8329293
0.956,394.9633469
0.957,397.1103511
0.958,399.2736027
0.959,401.4527601
0.96,403.6474793
0.961,405.8574136
0.962,408.0822141
0.963,410.3215295
0.964,412.5750061
0.965,414.8422881
0.966,417.1230175
0.967,419.416834
0.968,421.7233756
0.969,424.042278
0.97,426.3731749
0.971,428.7156983
0.972,431.0694784
0.973,433.4341433
0.974,435.8093197
0.975,438.1946326
0.976,440.5897053
0.977,442.9941595
0.978,445.4076156
0.979,447.8296924
0.98,450.2600075
0.981,452.6981771
0.982,455.1438163
0.983,457.5965387
0.984,460.0559571
0.985,462.5216831
0.986,464.9933274
0.987,467.4704996
0.988,469.9528086
0.989,472.4398624
0.99,474.9312682
0.991,477.4266327
0.992,479.9255618
0.993,482.4276608
0.994,484.9325348
0.995,487.439788
0.996,489.9490247
0.997,492.4598485
0.998,494.971863
0.999,497.4846714
1,499.9978771
1.001,502.5110831
1.002,505.0238926
1.003,507.5359088
1.004,510.046735
1.005,512.5559746
1.006,515.0632316
1.007,517.5681098
1.008,520.0702139
1.009,522.5691487
1.01,525.0645195
1.011,527.5559324
1.012,530.0429939
1.013,532.5253112
1.014,535.0024924
1.015,537.4741464
1.016,539.9398827
1.017,542.3993121
1.018,544.8520462
1.019,547.2976976
1.02,549.7358801
1.021,552.1662088
1.022,554.5882999
1.023,557.0017709
1.024,559.4062406
1.025,561.8013294
1.026,564.1866591
1.027,566.561853
1.028,568.926536
1.029,571.2803348
1.03,573.6228775
1.031,575.9537944
1.032,578.2727173
1.033,580.5792801
1.034,582.8731185
1.035,585.1538702
1.036,587.4211753
1.037,589.6746755
1.038,591.9140151
1.039,594.1388404
1.04,596.3488001
1.041,598.5435453
1.042,600.7227293
1.043,602.8860081
1.044,605.0330399
1.045,607.1634859
1.046,609.2770096
1.047,611.3732772
1.048,613.4519576
1.049,615.5127228
1.05,617.5552471
1.051,619.5792082
1.052,621.5842863
1.053,623.570165
1.054,625.5365304
1.055,627.4830723
1.056,629.4094831
1.057,631.3154587
1.058,633.2006981
1.059,635.0649036
1.06,636.9077808
1.061,638.7290388
1.062,640.5283898
1.063,642.3055498
1.064,644.0602382
1.065,645.7921778
1.066,647.5010952
1.067,649.1867205
1.068,650.8487875
1.069,652.4870338
1.07,654.1012007
1.071,655.6910332
1.072,657.2562803
1.073,658.796695
1.074,660.3120338
1.075,661.8020575
1.076,663.2665308
1.077,664.7052225
1.078,666.1179054
1.079,667.5043564
1.08,668.8643566
1.081,670.1976912
1.082,671.5041496
1.083,672.7835256
1.084,674.0356171
1.085,675.2602264
1.086,676.4571601
1.087,677.6262292
1.088,678.7672492
1.089,679.8800398
1.09,680.9644253
1.091,682.0202344
1.092,683.0473005
1.093,684.0454614
1.094,685.0145593
1.095,685.9544414
1.096,686.8649592
1.097,687.7459689
1.098,688.5973314
1.099,689.4189122
1.1,690.2105816
1.101,690.9722147
1.102,691.703691
1.103,692.4048952
1.104,693.0757164
1.105,693.7160488
1.106,694.3257913
1.107,694.9048475
1.108,695.453126
1.109,695.9705403
1.11,696.4570086
1.111,696.9124541
1.112,697.3368049
1.113,697.729994
1.114,698.0919593
1.115,698.4226436
1.116,698.7219947
1.117,698.9899654
1.118,699.2265133
1.119,699.4316011
1.12,699.6051964
1.121,699.7472717
1.122,699.8578047
1.123,699.9367779
1.124,699.9841788
1.125,700
1.126,699.9842389
1.127,699.936898
1.128,699.8579848
1.129,699.7475117
1.13,699.6054963
1.131,699.4319609
1.132,699.2269329
1.133,698.9904448
1.134,698.7225338
1.135,698.4232422
1.136,698.0926174
1.137,697.7307115
1.138,697.3375817
1.139,696.9132901
1.14,696.4579036
1.141,695.9714942
1.142,695.4541387
1.143,694.9059187
1.144,694.3269209
1.145,693.7172367
1.146,693.0769623
1.147,692.4061989
1.148,691.7050524
1.149,690.9736335
1.15,690.2120576
1.151,689.4204452
1.152,688.5989211
1.153,687.7476151
1.154,686.8666616
1.155,685.9561998
1.156,685.0163733
1.157,684.0473307
1.158,683.049225
1.159,682.0222137
1.16,680.966459
1.161,679.8821276
1.162,678.7693909
1.163,677.6284244
1.164,676.4594084
1.165,675.2625274
1.166,674.0379706
1.167,672.7859311
1.168,671.5066068
1.169,670.2001996
1.17,668.866916
1.171,667.5069663
1.172,666.1205653
1.173,664.7079321
1.174,663.2692896
1.175,661.804865
1.176,660.3148896
1.177,658.7995987
1.178,657.2592315
1.179,655.6940313
1.18,654.1042453
1.181,652.4901244
1.182,650.8519237
1.183,649.1899017
1.184,647.5043209
1.185,645.7954475
1.186,644.0635514
1.187,642.308906
1.188,640.5317884
1.189,638.7324793
1.19,636.9112627
1.191,635.0684263
1.192,633.2042611
1.193,631.3190613
1.194,629.4131249
1.195,627.4867526
1.196,625.5402487
1.197,623.5739206
1.198,621.5880788
1.199,619.5830368
1.2,617.5591114
1.201,615.516622
1.202,613.4558912
1.203,611.3772445
1.204,609.28101
1.205,607.1675188
1.206,605.0371047
1.207,602.890104
1.208,600.7268558
1.209,598.5477017
1.21,596.3529858
1.211,594.1430546
1.212,591.9182572
1.213,589.6789449
1.214,587.4254712
1.215,585.1581921
1.216,582.8774656
1.217,580.5836517
1.218,578.2771128
1.219,575.958213
1.22,573.6273186
1.221,571.2847975
1.222,568.9310198
1.223,566.5663572
1.224,564.1911829
1.225,561.8058721
1.226,559.4108015
1.227,557.0063492
1.228,554.592895
1.229,552.1708199
1.23,549.7405065
1.231,547.3023385
1.232,544.8567009
1.233,542.40398
1.234,539.944563
1.235,537.4788382
1.236,535.0071952
1.237,532.5300241
1.238,530.0477161
1.239,527.5606633
1.24,525.0692583
1.241,522.5738946
1.242,520.0749663
1.243,517.5728678
1.244,515.0679945
1.245,512.5607417
1.246,510.0515054
1.247,507.5406819
1.248,505.0286676
1.249,502.5158592
1.25,500.0026536
1.251,497.4894475
1.252,494.9766379
1.253,492.4646215
1.254,489.9537951
1.255,487.444555
1.256,484.9372976
1.257,482.4324188
1.258,479.9303141
1.259,477.4313786
1.26,474.936007
1.261,472.4445933
1.262,469.9575308
1.263,467.4752125
1.264,464.9980301
1.265,462.526375
1.266,460.0606373
1.267,457.6012066
1.268,455.148471
1.269,452.7028181
1.27,450.2646339
1.271,447.8343035
1.272,445.4122107
1.273,442.9987378
1.274,440.5942662
1.275,438.1991753
1.276,435.8138435
1.277,433.4386475
1.278,431.0739622
1.279,428.7201611
1.28,426.3776159
1.281,424.0466966
1.282,421.7277711
1.283,419.4212057
1.284,417.1273645
1.285,414.84661
1.286,412.5793021
1.287,410.3257989
1.288,408.0864563
1.289,405.8616279
1.29,403.651665
1.291,401.4569165
1.292,399.2777292
1.293,397.1144471
1.294,394.9674117
1.295,392.8369622
1.296,390.7234349
1.297,388.6271636
1.298,386.5484794
1.299,384.4877105
1.3,382.4451822
1.301,380.4212172
1.302,378.416135
1.303,376.4302523
1.304,374.4638827
1.305,372.5173367
1.306,370.5909215
1.307,368.6849416
1.308,366.7996978
1.309,364.9354878
1.31,363.0926061
